region,Temp_C,Rain (mm),Humid,Price_F,month,dayofweek,heat_index
1,30.2,397.1,63.8,296.32,6,5,1926.7599999999998
2,20.8,74.5,55.3,143.12,6,5,1150.24
4,28.4,12.6,58.3,286.03,6,5,1655.7199999999998
5,21.6,102.4,90.1,271.07,6,5,1946.16
6,28.1,15.5,60.2,100.18,6,5,1691.6200000000001
7,26.4,166.5,65.6,289.41,6,5,1731.8399999999997
8,21.9,362.4,79.9,378.04,6,5,1749.81
9,29.4,4.3,71.7,183.52,6,5,2107.98
10,24.9,58.1,78.7,163.96,6,5,1959.6299999999999
11,23.0,140.8,70.2,327.53,6,5,1614.6000000000001
12,35.2,159.5,56.8,212.04,6,5,1999.3600000000001
15,31.9,192.2,81.0,116.95,6,5,2583.9
17,36.4,364.5,82.7,462.51,6,5,3010.28
19,26.2,193.8,73.4,349.92,6,5,1923.0800000000002
20,37.5,171.8,73.8,312.91,6,5,2086.13
21,29.7,58.5,81.9,327.08,6,5,2432.4300000000003
23,29.4,230.7,86.5,110.21,6,5,2086.13
24,33.6,16.8,81.4,375.9,6,5,2735.0400000000004
25,24.3,171.8,87.5,193.33,6,5,2126.25
0,35.5,43.0,83.0,383.0,6,4,2946.5
1,22.7,82.5,81.2,353.19,6,4,1843.24
2,33.9,181.6,73.8,93.27,6,4,2086.13
5,36.1,101.1,87.8,250.92,6,4,3169.58
6,23.3,99.3,87.6,210.74,6,4,2041.08
8,34.4,37.8,91.9,352.68,6,4,3161.36
10,36.0,10.2,84.9,131.46,6,4,3056.4
11,26.2,287.9,63.6,303.69,6,4,1666.32
15,20.2,57.6,52.8,430.18,6,4,1066.56
16,25.4,45.3,74.1,484.66,6,4,1882.1399999999996
18,32.7,23.6,57.3,165.24,6,4,1873.71
20,21.1,210.2,81.1,409.5,6,4,1711.21
21,34.6,315.8,77.0,419.27,6,4,2664.2000000000003
22,20.8,308.4,77.9,165.82,6,4,1620.3200000000002
23,22.9,386.3,73.8,101.27,6,4,2086.13
24,29.4,28.1,71.2,411.15,6,4,2086.13
25,29.4,219.4,85.0,420.54,6,4,2086.13
0,25.0,396.2,78.7,223.62,6,3,1967.5
1,31.8,300.4,82.7,393.34,6,3,2629.86
2,33.6,134.9,74.5,392.5,6,3,2503.2000000000003
4,30.1,363.9,92.9,439.78,6,3,2796.2900000000004
7,37.7,120.8,90.2,279.19,6,3,3400.5400000000004
8,33.7,23.0,63.7,212.53,6,3,2146.69
9,35.3,79.3,74.6,159.08,6,3,2633.3799999999997
19,25.2,29.9,73.8,451.21,6,3,2086.13
19,30.4,191.5,91.3,334.75,6,3,2775.52
12,35.4,28.7,80.1,384.27,6,3,2835.5399999999995
13,20.4,63.6,72.8,151.24,6,3,1485.12
14,23.2,21.7,61.8,335.14,6,3,1433.76
15,27.9,27.4,50.7,449.53,6,3,1414.53
17,29.9,248.2,89.0,470.09,6,3,2661.1
20,31.7,110.6,68.7,445.19,6,3,2177.79
21,25.9,53.7,82.2,198.76,6,3,2128.98
24,32.4,164.0,88.6,95.52,6,3,2870.64
25,25.1,279.3,69.1,163.56,6,3,1734.4099999999999
0,32.9,53.0,73.9,396.57,6,1,2431.31
1,27.7,210.3,88.0,411.15,6,2,2437.6
3,36.1,26.2,60.7,244.48,6,2,2191.27
5,26.3,103.9,73.8,247.66,6,2,2086.13
7,27.5,181.3,53.3,193.82,6,2,1465.75
8,21.1,73.5,63.0,465.93,6,2,1329.3000000000002
9,24.2,330.1,88.6,382.69,6,2,2144.12
11,33.3,0.4,62.8,107.99,6,2,2091.24
12,30.2,174.2,55.0,335.92,6,2,1661.0
13,33.0,33.1,91.7,203.01,6,2,3026.1
14,26.1,372.0,57.9,106.47,6,2,1511.19
15,20.9,171.8,73.0,357.02,6,2,1525.6999999999998
16,28.5,243.9,63.5,349.53,6,2,1809.75
17,26.7,394.6,72.6,273.51,6,2,1938.4199999999998
18,29.7,265.3,67.6,346.72,6,2,2007.7199999999998
20,33.7,217.6,88.7,476.19,6,2,2989.1900000000005
21,36.0,167.4,65.8,88.82,6,2,2368.7999999999997
22,21.6,374.6,73.8,314.99,6,2,2086.13
23,23.2,376.8,69.1,148.88,6,2,1603.12
24,37.6,300.7,90.2,155.7,6,2,3391.5200000000004
25,27.9,378.7,89.2,408.95,6,2,2488.68
0,20.2,153.0,61.6,240.12,7,0,1244.32
2,25.6,198.4,50.3,439.53,7,0,1287.68
3,22.1,313.1,67.5,275.63,7,1,1491.75
19,23.4,64.5,53.0,336.31,7,1,1240.1999999999998
5,26.6,171.8,88.8,448.67,7,1,2362.08
6,37.2,362.3,80.0,194.84,7,1,2976.0
7,33.3,222.0,79.3,173.37,7,1,2640.6899999999996
9,22.2,383.0,73.8,201.51,7,1,2086.13
12,29.4,161.5,81.6,371.56,7,1,2399.0399999999995
13,36.6,388.1,80.4,271.88,7,1,2942.6400000000003
14,24.6,56.2,83.1,376.8,7,1,2044.26
19,29.8,345.0,86.2,205.19,7,1,2568.76
16,22.5,151.5,51.1,296.38,7,1,1149.75
18,32.7,303.5,74.4,264.25,7,1,2432.8800000000006
20,24.4,177.6,70.2,86.36,7,1,1712.8799999999999
21,28.1,13.2,75.6,123.66,7,1,2124.36
22,27.0,262.8,61.2,456.13,7,1,1652.4
23,26.8,171.8,86.1,464.19,7,1,2307.48
24,23.4,195.4,64.2,81.29,7,1,1502.28
19,25.1,364.0,70.9,93.45,7,1,1779.5900000000001
0,36.2,276.2,75.4,207.4,7,6,2729.4800000000005
1,26.4,209.9,73.8,267.81,7,6,2086.13
2,33.5,245.4,93.3,311.46,7,6,3125.5499999999997
3,29.5,178.7,92.7,449.95,7,6,2734.65
4,27.3,55.6,60.8,469.65,7,6,1659.84
7,36.7,200.6,86.4,292.76,7,0,3170.8800000000006
8,31.5,365.7,51.4,363.18,7,0,1619.1
9,29.9,119.0,51.7,361.25,7,0,1545.83
10,35.8,8.0,73.8,196.57,7,0,2086.13
11,30.7,361.4,61.6,183.83,7,0,1891.12
12,27.0,381.2,54.1,298.78,7,0,1460.7
14,28.1,171.8,73.8,431.55,7,0,2086.13
15,21.1,182.2,73.8,428.98,7,0,2086.13
16,29.7,14.9,76.4,330.48,7,0,2269.08
17,34.6,117.2,69.8,100.57,7,0,2415.08
18,25.6,261.6,86.1,427.63,7,0,2204.16
20,31.1,246.3,81.6,184.02,7,0,2537.7599999999998
21,25.0,171.8,51.7,389.86,7,0,1292.5
23,31.0,327.8,83.1,329.73,7,0,2576.1
19,36.9,368.6,83.3,456.68,7,0,3073.77
25,35.6,163.0,69.0,132.69,7,0,2456.4
0,29.0,33.3,79.6,401.96,7,5,2308.3999999999996
1,28.5,1.8,71.4,134.13,7,5,2034.9
5,24.2,346.6,85.6,286.25,7,5,2071.52
6,34.6,32.8,82.3,409.64,7,5,2847.58
9,32.5,145.5,59.1,118.42,7,6,1920.75
10,27.2,111.0,56.3,461.68,7,6,1531.36
11,36.8,50.3,73.8,291.75,7,6,2086.13
13,29.4,246.6,75.5,192.46,7,6,2086.13
14,29.4,59.6,85.6,448.65,7,6,2086.13
15,23.3,262.0,77.7,291.82,7,6,1810.41
16,29.4,110.8,75.1,106.34,7,6,2086.13
17,20.8,54.8,73.8,150.49,7,6,2086.13
21,32.3,17.5,57.7,211.72,7,6,1863.71
22,27.0,129.1,62.1,130.07,7,6,1676.7
24,22.7,108.3,57.2,364.23,7,6,1298.44
25,33.1,24.9,58.4,277.7,7,6,1933.04
1,25.6,236.4,72.6,239.85,7,4,1858.56
3,33.5,361.0,69.0,374.46,7,4,2311.5
6,28.8,359.1,61.3,247.84,7,4,1765.44
7,24.8,171.8,66.3,260.39,7,4,1644.24
8,21.0,365.0,89.6,256.3,7,5,1881.6
10,29.3,68.6,54.3,441.92,7,5,1590.99
11,24.6,237.5,78.8,288.3,7,5,1938.48
13,26.6,180.6,79.7,230.05,7,5,2120.02
16,30.6,310.5,52.6,112.97,7,5,1609.5600000000002
19,23.5,281.4,52.1,403.4,7,5,1224.3500000000001
20,24.1,260.5,80.3,431.69,7,5,1935.23
21,37.8,32.3,91.3,181.78,7,5,3451.1399999999994
22,35.2,73.8,87.6,320.41,7,5,3083.52
23,33.2,224.2,88.4,299.07,7,5,2934.8800000000006
24,28.4,333.8,88.8,120.11,7,5,2521.9199999999996
25,33.8,44.4,50.8,221.21,7,5,1717.0399999999997
0,28.6,66.5,60.6,453.17,7,3,1733.16
1,25.2,84.6,75.7,95.05,7,3,1907.64
2,22.1,41.0,56.5,389.25,7,3,1248.65
3,34.4,65.4,86.8,437.85,7,3,2985.9199999999996
4,33.5,211.4,65.9,184.5,7,3,2207.65
19,33.4,218.3,94.1,481.05,7,3,3142.9399999999996
6,31.7,57.9,86.3,369.86,7,3,2735.71
7,34.6,178.9,62.6,398.02,7,3,2165.96
8,30.4,184.0,63.3,246.02,7,3,1924.32
10,23.7,260.0,84.2,470.98,7,4,1995.54
11,24.3,125.1,66.1,136.82,7,4,1606.23
12,28.0,349.4,89.7,414.88,7,4,2511.6
13,35.9,221.3,53.9,486.2,7,4,1935.0099999999998
14,37.7,245.4,90.2,151.18,7,4,3400.5400000000004
19,37.7,308.9,78.2,420.97,7,4,2948.1400000000003
20,28.1,159.0,67.5,229.14,7,4,1896.75
21,36.7,274.4,51.3,322.8,7,4,1882.71
22,26.1,24.2,68.2,111.86,7,4,1780.0200000000002
23,30.4,287.6,59.5,134.17,7,4,1808.8
24,22.1,302.4,80.5,482.57,7,4,1779.0500000000002
0,24.1,108.1,53.3,230.79,8,2,1284.53
1,26.4,147.4,76.6,201.9,8,2,2022.2399999999998
2,29.4,30.7,89.8,150.04,8,2,2086.13
4,32.3,107.9,77.7,473.42,8,2,2509.71
6,34.1,53.8,83.5,357.32,8,2,2847.35
7,20.7,164.5,72.7,161.41,8,2,1504.89
8,34.9,203.0,74.0,435.9,8,2,2582.6
9,32.8,68.7,75.5,130.04,8,2,2476.3999999999996
10,34.4,166.7,53.3,335.93,8,2,1833.5199999999998
11,32.3,374.9,62.4,453.24,8,2,2015.5199999999998
12,32.6,219.2,86.8,378.91,8,3,2829.68
13,31.9,280.4,64.8,194.22,8,3,2067.12
14,37.8,97.3,92.4,342.33,8,3,3492.72
15,29.7,182.2,62.3,259.47,8,3,1850.31
17,36.2,141.0,73.2,484.16,8,3,2649.84
18,30.3,61.0,54.6,94.61,8,3,1654.38
21,31.8,270.1,82.0,435.04,8,3,2607.6
22,32.2,283.6,61.3,318.16,8,3,1973.8600000000001
23,30.2,372.5,94.7,110.16,8,3,2859.94
24,27.2,102.1,83.0,79.33,8,3,2257.6
25,33.0,203.7,73.8,147.53,8,3,2086.13
0,33.7,210.0,73.8,276.54,8,1,2086.13
1,34.6,32.4,55.2,161.39,8,1,1909.92
2,29.7,284.6,65.2,449.7,8,1,1936.44
19,28.8,48.3,51.1,149.93,8,1,1471.68
4,21.7,171.8,55.4,399.17,8,1,1202.1799999999998
7,34.6,262.9,63.3,470.43,8,1,2190.18
10,28.7,299.9,78.8,408.78,8,1,2261.56
11,31.6,349.6,78.1,372.65,8,1,2467.96
12,37.5,366.5,62.7,472.63,8,1,2351.25
13,34.3,396.6,70.0,453.53,8,1,2401.0
14,25.7,97.4,88.9,454.29,8,2,2284.73
15,29.4,287.9,81.8,461.43,8,2,2086.13
16,22.7,300.0,75.6,238.55,8,2,1716.12
17,25.7,83.9,73.7,476.65,8,2,1894.09
21,24.3,194.2,79.5,326.41,8,2,1931.8500000000001
22,20.6,240.4,82.2,360.33,8,2,1693.3200000000002
23,35.2,270.5,86.8,452.57,8,2,3055.36
24,32.0,40.2,61.4,315.01,8,2,1964.8
25,24.1,84.9,68.1,329.97,8,2,1641.21
1,29.4,264.6,68.0,443.26,8,0,2086.13
3,29.4,302.3,84.0,475.1,8,0,2086.13
4,22.3,171.8,57.6,133.26,8,0,1284.48
5,27.1,58.1,59.6,242.72,8,0,1615.16
6,37.5,379.9,80.6,352.96,8,0,3022.5
7,29.4,353.0,54.4,185.21,8,0,1599.36
19,24.4,363.9,56.8,116.03,8,0,1385.9199999999998
10,33.3,64.0,50.1,102.04,8,0,1668.33
11,25.4,280.5,54.0,428.15,8,0,1371.6
12,36.6,254.6,90.4,345.3,8,0,3308.6400000000003
13,30.4,336.1,51.5,237.81,8,0,1565.6
15,29.4,228.3,71.8,177.47,8,0,2086.13
16,20.2,22.5,50.9,169.77,8,1,1028.1799999999998
17,24.0,59.0,59.1,177.06,8,1,1418.4
20,30.9,7.5,68.5,295.38,8,1,2116.65
21,24.5,110.0,89.6,348.26,8,1,2195.2
22,34.3,14.6,94.7,80.59,8,1,3248.21
23,32.0,174.4,71.9,119.35,8,1,2300.8
24,24.7,301.2,94.9,280.27,8,1,2344.03
25,36.8,107.7,74.5,102.1,8,1,2741.6
1,25.9,142.5,91.6,421.51,8,6,2372.4399999999996
3,38.0,343.1,88.8,378.8,8,6,3374.4
4,31.9,41.7,83.8,109.84,8,6,2673.22
6,27.0,149.1,64.5,99.2,8,6,1741.5
7,30.3,70.1,82.6,320.09,8,6,2502.7799999999997
8,37.1,225.4,87.9,261.38,8,6,3261.09
9,37.7,362.6,54.7,402.48,8,6,2062.19
10,20.1,223.8,81.3,232.08,8,6,1634.13
13,24.2,249.4,57.9,129.96,8,6,1401.1799999999998
14,26.5,74.3,81.9,163.89,8,6,2170.3500000000004
15,29.4,101.8,71.5,348.35,8,6,2086.13
17,21.9,28.0,65.7,223.07,8,6,1438.83
18,34.9,84.6,67.1,156.29,8,0,2341.7899999999995
22,24.6,35.3,90.0,176.24,8,0,2214.0
23,36.0,131.2,93.4,419.15,8,0,3362.4
24,34.8,171.9,77.4,256.38,8,0,2693.52
25,37.0,371.0,64.3,466.08,8,0,2379.1
0,29.1,284.2,61.8,201.7,8,5,1798.38
3,29.2,1.2,68.0,411.94,8,5,1985.6
4,27.4,16.3,72.4,128.35,8,5,1983.76
5,25.6,291.9,63.4,344.17,8,5,1623.04
6,32.2,277.4,91.9,261.13,8,5,2959.1800000000003
7,25.4,307.8,85.4,390.54,8,5,2169.16
8,23.0,8.2,85.5,478.94,8,5,1966.5
9,33.9,394.5,62.5,147.13,8,5,2118.75
19,30.8,171.8,78.3,222.26,8,5,2411.64
11,35.2,30.7,90.1,431.22,8,5,3171.52
19,30.1,214.7,62.6,143.84,8,5,1884.2600000000002
14,27.8,171.8,59.0,191.94,8,5,1640.2
16,36.5,270.8,92.7,257.13,8,5,3383.55
17,31.3,74.6,60.2,364.51,8,5,1884.2600000000002
18,22.2,26.5,73.8,334.88,8,5,2086.13
20,32.3,220.9,53.9,258.82,8,5,1740.9699999999998
21,31.0,270.3,84.4,164.43,8,6,2616.4
22,35.7,191.1,50.3,287.32,8,6,1795.71
24,32.0,386.3,70.1,386.53,8,6,2243.2
25,29.0,332.8,89.3,211.92,8,6,2589.7
0,29.8,145.4,79.6,84.93,9,4,2372.08
2,29.8,371.4,80.4,311.6,9,4,2395.92
3,34.4,254.7,56.3,327.86,9,4,1936.7199999999998
4,37.5,114.8,52.0,278.44,9,4,1950.0
5,37.8,123.8,88.7,387.21,9,4,3352.8599999999997
7,21.5,29.0,82.8,342.99,9,4,1780.2
8,31.6,183.0,75.5,113.61,9,4,2385.8
10,32.6,36.8,77.8,210.12,9,4,2536.28
11,31.1,171.8,78.7,355.5,9,4,2447.57
13,29.4,234.7,80.8,125.13,9,4,2086.13
16,29.9,297.8,92.9,485.43,9,4,2777.71
17,20.1,168.7,60.1,334.05,9,4,1208.0100000000002
20,35.0,230.3,56.4,445.94,9,4,1974.0
21,25.2,292.9,65.0,346.49,9,4,1638.0
22,21.5,98.8,82.1,124.77,9,4,1765.1499999999999
23,27.1,157.5,53.5,353.11,9,5,1449.8500000000001
24,20.6,1.3,68.1,412.12,9,5,1402.86
25,25.5,10.5,57.6,444.14,9,5,1468.8
0,20.1,156.6,77.3,405.37,9,3,1553.73
1,28.4,215.4,76.4,401.31,9,3,2169.76
4,22.4,313.1,76.3,256.44,9,3,1709.12
5,30.3,396.6,73.8,334.62,9,3,2086.13
6,20.1,31.2,93.6,472.01,9,3,1881.3600000000001
7,35.8,113.1,80.4,401.65,9,3,2878.32
8,37.5,337.7,82.4,364.74,9,3,3090.0
9,34.6,79.3,80.2,251.31,9,3,2774.92
10,29.0,132.6,87.2,430.19,9,3,2528.8
11,30.0,236.0,79.2,464.03,9,3,2376.0
12,26.0,35.2,89.5,223.89,9,3,2327.0
15,34.8,18.0,77.0,436.55,9,3,2679.6
16,35.9,135.2,77.4,454.64,9,3,2778.6600000000003
17,31.0,109.6,74.3,151.54,9,3,2303.2999999999997
18,22.5,142.4,78.7,172.43,9,3,1770.75
20,36.6,177.2,75.9,213.55,9,3,2777.9400000000005
21,34.7,50.5,84.7,427.69,9,3,2939.09
22,25.5,321.7,89.3,102.43,9,3,2277.15
23,27.6,46.5,78.9,258.13,9,3,2177.6400000000003
24,27.7,192.3,85.7,350.13,9,3,2373.89
25,32.6,357.9,78.8,371.9,9,4,2568.88
0,29.0,263.8,58.0,83.57,9,2,1682.0
19,28.0,111.1,62.6,257.51,9,2,1752.8
3,20.0,181.5,73.8,162.74,9,2,2086.13
4,31.8,186.3,56.9,451.97,9,2,1809.42
5,30.9,18.5,73.8,425.69,9,2,2086.13
6,24.0,160.8,74.2,144.76,9,2,1780.8000000000002
8,32.3,226.3,68.7,312.11,9,2,2219.0099999999998
9,23.2,23.2,73.2,219.18,9,2,1698.24
10,23.6,73.6,50.3,368.38,9,2,1187.08
11,34.1,172.0,67.6,204.4,9,2,2305.16
12,29.2,171.8,89.8,98.09,9,2,2622.16
13,28.8,154.9,78.2,310.77,9,2,2252.1600000000003
14,31.6,369.3,76.3,316.76,9,2,2411.08
15,27.6,165.0,56.5,177.43,9,2,1559.4
16,21.5,41.9,77.9,118.25,9,2,1674.8500000000001
17,28.7,70.4,81.1,184.01,9,2,2327.5699999999997
18,31.4,31.8,74.1,234.32,9,2,2326.74
21,20.2,126.9,73.2,158.12,9,2,1478.64
23,24.6,94.7,82.0,113.74,9,2,2017.2
19,27.7,67.6,89.9,360.47,9,2,2490.23
25,26.8,17.4,75.1,155.0,9,2,2012.6799999999998
0,36.4,81.3,57.3,479.27,9,1,2085.72
1,29.4,82.4,77.2,374.02,9,1,2086.13
2,30.8,376.8,78.9,300.46,9,1,2430.1200000000003
3,27.1,146.3,73.8,161.31,9,1,2086.13
4,22.4,122.2,69.3,453.38,9,1,1552.32
5,27.4,336.3,77.4,239.75,9,1,2120.76
6,32.2,63.7,83.8,140.03,9,1,2698.36
7,31.8,36.2,78.6,273.14,9,1,2499.48
8,34.2,372.2,58.3,118.25,9,1,1993.8600000000001
9,23.9,140.1,66.0,290.83,9,1,1577.3999999999999
10,25.4,44.6,52.2,198.22,9,1,1325.88
11,29.4,316.3,66.9,354.47,9,1,2086.13
12,31.0,45.0,71.2,260.45,9,1,2207.2000000000003
14,23.4,346.0,60.8,344.28,9,1,1422.7199999999998
17,31.4,390.3,52.1,293.75,9,1,1635.94
18,23.5,223.9,57.5,392.62,9,1,1351.25
20,31.3,245.7,84.6,356.65,9,1,2647.98
21,32.8,16.7,79.0,78.0,9,1,2591.2
22,24.7,16.2,92.9,380.64,9,1,2294.63
23,32.9,228.0,87.1,297.51,9,1,2865.5899999999997
24,22.6,356.5,87.8,370.01,9,1,1984.28
25,36.2,106.4,79.7,99.98,9,1,2885.1400000000003
0,29.2,377.2,65.3,326.31,9,0,1906.7599999999998
1,34.6,377.5,63.4,366.72,9,0,2193.64
3,29.1,68.1,78.4,372.21,9,0,2281.44
4,25.2,68.9,89.7,223.41,9,0,2260.44
5,22.4,265.5,65.5,405.61,9,0,1467.1999999999998
8,30.8,122.5,72.9,318.38,9,0,2245.32
9,25.2,57.3,59.1,245.83,9,0,1489.32
11,20.9,171.8,75.5,355.21,9,0,1577.9499999999998
12,31.5,83.5,57.6,142.94,9,0,1814.4
13,22.8,238.3,72.4,463.27,9,0,1650.7200000000003
14,29.4,293.1,70.1,243.24,9,0,2086.13
15,35.8,361.8,64.8,428.08,9,0,2319.8399999999997
16,35.4,304.6,92.2,151.84,9,0,3263.88
17,23.9,47.7,62.1,434.88,9,0,1484.19
18,27.0,60.9,87.1,486.11,9,0,2351.7
20,22.8,28.1,60.9,307.57,9,0,1388.52
21,22.7,67.7,60.4,370.3,9,0,1371.08
22,28.0,140.1,63.1,285.36,9,0,1766.8
24,37.5,255.0,51.0,109.7,9,0,1912.5
25,37.6,315.1,55.8,344.67,9,0,2098.08
0,28.5,121.9,92.6,269.78,10,6,2639.1
1,28.3,7.7,83.7,223.0,10,6,2368.71
2,29.9,134.8,56.4,88.11,10,6,1686.36
3,28.0,171.8,50.7,378.88,10,6,1419.6000000000001
4,22.9,146.2,56.8,295.04,10,6,1300.7199999999998
6,20.7,24.6,73.8,457.61,10,6,1527.6599999999999
7,21.7,273.0,64.0,449.37,10,6,1388.8
9,35.3,106.4,63.1,474.44,10,6,2227.43
11,36.8,305.1,87.1,220.51,10,6,3205.2799999999997
12,24.0,82.9,67.7,340.62,10,6,1624.8000000000002
13,29.7,202.8,60.6,177.84,10,6,1799.82
14,27.8,175.1,80.1,348.76,10,6,2226.7799999999997
15,28.1,387.1,83.8,135.66,10,6,2354.78
16,20.3,250.3,57.4,317.84,10,6,1165.22
18,35.0,230.7,77.5,241.23,10,6,2712.5
20,24.7,208.5,76.6,344.77,10,6,1892.0199999999998
21,36.9,15.4,62.4,185.44,10,6,2302.56
23,23.5,171.8,55.5,236.89,10,6,1304.25
0,34.4,384.0,69.3,304.75,10,5,2383.9199999999996
1,33.0,21.7,63.5,127.67,10,5,2095.5
2,35.7,121.8,73.5,131.39,10,5,2623.9500000000003
3,30.5,243.7,52.7,198.08,10,5,1607.3500000000001
4,35.4,3.2,93.1,299.36,10,5,3295.74
19,22.6,198.9,73.8,419.56,10,5,2086.13
6,37.0,16.3,76.3,265.13,10,5,2823.1
7,26.8,190.5,83.5,262.54,10,5,2237.8
8,26.0,115.5,60.7,270.07,10,5,1578.2
19,30.7,71.2,75.3,394.74,10,6,2311.71
10,37.2,164.4,84.6,376.06,10,6,3147.12
11,29.4,41.9,93.8,288.01,10,6,2086.13
12,20.4,168.1,87.3,145.29,10,6,1780.9199999999998
13,29.5,398.9,91.1,395.76,10,6,2687.45
14,22.3,327.3,73.8,234.88,10,6,2086.13
15,31.7,398.3,69.7,185.89,10,6,2209.4900000000002
17,33.0,215.5,73.8,369.88,10,6,2086.13
18,28.2,86.3,59.4,207.75,10,6,1675.08
21,37.2,327.4,64.4,397.77,10,6,2395.6800000000003
22,23.4,318.0,58.9,432.28,10,6,1378.26
23,26.8,197.1,51.9,360.9,10,6,1390.92
24,29.4,292.7,94.5,451.46,10,6,2086.13
1,32.7,101.6,85.2,83.22,10,4,2786.0400000000004
19,20.3,291.1,51.0,486.02,10,4,1035.3
4,22.2,254.8,86.3,254.13,10,4,1915.86
5,23.2,117.6,80.2,312.42,10,4,1860.64
6,30.5,44.3,59.7,131.9,10,4,1820.8500000000001
7,26.6,37.0,64.5,216.76,10,4,1715.7
8,33.8,225.1,73.8,412.91,10,4,2086.13
9,37.5,168.5,60.1,171.3,10,4,2253.75
11,21.6,70.7,86.3,111.29,10,5,1864.0800000000002
12,21.5,357.5,85.8,204.78,10,5,1844.7
13,34.6,173.0,73.8,423.41,10,5,2086.13
15,29.4,251.9,52.2,334.16,10,5,2086.13
17,34.8,145.8,73.8,255.06,10,5,2086.13
18,23.8,19.6,56.1,120.67,10,5,1335.18
20,21.5,323.9,73.8,161.53,10,5,2086.13
21,23.7,147.2,65.7,405.22,10,5,1557.09
22,29.4,179.4,79.6,192.58,10,5,2086.13
24,30.5,21.6,75.1,278.6,10,5,2290.5499999999997
25,22.5,48.0,53.1,105.2,10,5,1194.75
0,37.4,9.3,53.9,184.13,10,3,2015.86
19,25.3,193.1,59.9,313.37,10,3,1515.47
2,20.7,105.9,60.0,188.71,10,3,1242.0
3,22.7,13.1,91.9,177.66,10,3,2086.13
19,34.4,262.1,70.6,186.4,10,3,2428.64
5,29.8,67.2,55.2,126.63,10,3,1644.96
6,24.5,309.2,58.7,321.61,10,3,1438.15
7,30.0,202.1,84.7,468.18,10,3,2541.0
10,32.4,232.1,56.9,202.14,10,3,1843.56
11,24.7,159.5,73.1,106.23,10,3,1805.5699999999997
14,29.7,281.2,87.8,393.32,10,4,2607.66
15,29.4,85.1,86.9,199.22,10,4,2086.13
16,20.8,223.4,86.0,358.99,10,4,1788.8
17,29.4,125.0,52.1,453.7,10,4,2086.13
18,23.6,110.4,66.9,232.61,10,4,1578.8400000000001
21,35.0,9.5,93.2,384.91,10,4,3262.0
24,36.3,131.1,92.9,400.91,10,4,3372.27
0,26.3,246.0,76.5,86.45,10,2,2011.95
1,25.4,81.5,91.5,199.2,10,2,2324.1
3,34.4,107.1,68.6,111.65,10,2,2359.8399999999997
4,25.8,341.0,52.4,436.35,10,2,1351.92
5,24.9,353.7,81.0,464.3,10,2,2016.8999999999999
19,34.4,399.0,75.6,96.74,10,2,2600.64
8,27.4,157.2,85.1,161.22,10,2,2331.74
9,36.5,113.9,57.5,303.14,10,2,2098.75
10,29.1,138.1,69.6,318.52,10,2,2025.36
11,34.6,7.6,93.7,234.26,10,2,3242.0200000000004
13,36.4,346.7,81.9,388.59,10,2,2981.1600000000003
14,34.7,316.5,62.2,207.28,10,3,2158.34
17,22.2,243.0,54.2,356.62,10,3,1203.24
18,32.1,28.3,64.9,435.56,10,3,2083.2900000000004
20,29.4,161.8,82.6,361.69,10,3,2086.13
22,24.3,293.8,74.1,276.54,10,3,1800.6299999999999
23,23.0,350.0,59.0,235.94,10,3,1357.0
24,22.5,290.7,59.3,278.01,10,3,1334.25
0,25.2,198.9,81.4,373.07,11,1,2051.28
1,35.5,16.4,70.7,399.45,11,1,2509.85
4,33.9,383.7,68.7,374.5,11,1,2328.93
5,25.9,391.6,79.2,223.67,11,1,2051.2799999999997
6,32.4,387.7,83.5,145.89,11,1,2705.4
7,30.7,302.6,65.1,120.21,11,1,1998.5699999999997
8,32.7,158.9,53.3,433.54,11,1,1742.91
9,25.0,165.4,75.2,134.27,11,1,1880.0
10,30.4,171.8,69.1,209.85,11,1,2100.64
11,26.0,337.7,62.2,310.84,11,1,1617.2
12,35.7,293.4,89.2,319.37,11,1,3184.4400000000005
13,23.4,383.3,93.4,125.81,11,1,2185.56
14,30.5,355.5,54.5,340.45,11,1,1662.25
15,28.0,39.7,77.8,327.25,11,1,2178.4
16,29.7,103.9,70.9,301.55,11,2,2105.73
18,28.4,305.5,79.4,400.9,11,2,2254.96
19,30.5,351.7,67.9,142.92,11,2,2070.9500000000003
21,36.0,303.9,89.9,360.41,11,2,3236.4
19,20.2,300.7,61.0,333.04,11,2,1232.2
23,26.9,260.3,80.4,146.65,11,2,2162.76
24,21.7,262.4,82.9,248.97,11,2,1798.93
25,29.4,234.8,73.3,122.86,11,2,2086.13
0,20.4,358.1,81.8,193.52,11,0,1668.7199999999998
19,24.4,333.7,50.7,328.96,11,0,1237.08
19,28.6,9.3,65.3,353.57,11,0,1867.58
6,33.9,175.5,82.5,108.9,11,0,2796.75
7,31.6,345.5,58.3,387.64,11,0,1842.28
8,25.2,284.8,81.3,421.54,11,0,2048.7599999999998
9,32.3,122.0,66.6,142.75,11,0,2151.18
10,22.1,258.7,81.6,342.93,11,0,1803.36
11,34.2,98.0,84.5,88.65,11,0,2889.9
12,30.0,101.4,84.4,289.34,11,0,2532.0
14,29.4,299.8,63.7,355.97,11,0,2086.13
15,34.2,15.8,88.4,236.18,11,0,3023.2800000000007
16,27.3,290.0,57.5,252.34,11,0,1569.75
17,37.6,196.8,59.3,123.91,11,0,2229.68
